Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,OverallQual**2,OverallQual**3,OverallQualsqrt,GrLivArea**2,GrLivArea**3,GrLivAreasqrt,GarageCars**2,GarageCars**3,GarageCarssqrt,GarageArea**2,GarageArea**3,GarageAreasqrt,TotalBsmtSF**2,TotalBsmtSF**3,TotalBsmtSFsqrt,1stFlrSF**2,1stFlrSF**3,1stFlrSFsqrt,FullBath**2,FullBath**3,FullBathsqrt,YearBuilt**2,YearBuilt**3,YearBuiltsqrt,TotRmsAbvGrd**2,TotRmsAbvGrd**3,TotRmsAbvGrdsqrt,YearRemodAdd**2,YearRemodAdd**3,YearRemodAddsqrt
1022,20,RL,64.0,7406,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Av,GLQ,684,Unf,0,515,1199,GasA,Ex,Y,SBrkr,1220,0,0,1220,1,0,2,0,2,1,Gd,6,Typ,0,No,Attchd,2006.0,RFn,2,632,TA,TA,Y,105,54,0,0,0,0,No,No,No,0,7,2006,New,Partial,194000,49,343,2.6457513110645907,1488400,1815848000,34.92849839314596,4,8,1.4142135623730951,399424,252435968,25.13961017995307,1437601,1723683599,34.62657938636157,1488400,1815848000,34.92849839314596,4,8,1.4142135623730951,4024036,8072216216,44.78839135311738,36,216,2.449489742783178,4024036,8072216216,44.78839135311738
1023,50,RM,52.0,9439,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,324,Unf,0,588,912,GasA,Gd,Y,FuseA,912,336,0,1248,0,0,1,0,2,1,TA,6,Typ,0,No,Detchd,1957.0,Unf,1,160,Fa,Fa,Y,0,0,192,0,0,0,No,No,No,0,3,2007,WD,Normal,87000,25,125,2.23606797749979,1557504,1943764992,35.32704346531139,1,1,1.0,25600,4096000,12.649110640673518,831744,758550528,30.199337741083,831744,758550528,30.199337741083,1,1,1.0,3724900,7189057000,43.93176527297759,36,216,2.449489742783178,3802500,7414875000,44.15880433163923
1024,120,RL,43.0,3182,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,Gd,No,GLQ,16,Unf,0,1330,1346,GasA,Ex,Y,SBrkr,1504,0,0,1504,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,437,TA,TA,Y,156,20,0,0,0,0,No,No,No,0,5,2008,WD,Normal,191000,49,343,2.6457513110645907,2262016,3402072064,38.781438859330635,4,8,1.4142135623730951,190969,83453453,20.904544960366874,1811716,2438569736,36.68787265568828,2262016,3402072064,38.781438859330635,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,49,343,2.6457513110645907,4024036,8072216216,44.78839135311738
1025,20,RL,0.0,15498,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,ALQ,1165,LwQ,400,0,1565,GasA,TA,Y,SBrkr,2898,0,0,2898,1,0,2,0,2,1,Gd,10,Typ,1,Gd,Attchd,1976.0,Fin,2,665,TA,TA,Y,0,72,174,0,0,0,No,No,No,0,5,2008,COD,Abnorml,287000,64,512,2.8284271247461903,8398404,24338574792,53.83307533477908,4,8,1.4142135623730951,442225,294079625,25.787593916455254,2449225,3833037125,39.56008088970496,8398404,24338574792,53.83307533477908,4,8,1.4142135623730951,3904576,7715442176,44.45222154178574,100,1000,3.1622776601683795,3904576,7715442176,44.45222154178574
1026,20,RL,70.0,7700,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,138,Rec,468,276,882,GasA,TA,Y,SBrkr,882,0,0,882,1,0,1,0,3,1,TA,5,Typ,0,No,Detchd,1980.0,Unf,2,461,TA,TA,Y,96,0,0,0,0,0,No,MnPrv,No,0,3,2007,WD,Normal,112500,25,125,2.23606797749979,777924,686128968,29.698484809834994,4,8,1.4142135623730951,212521,97972181,21.470910553583888,777924,686128968,29.698484809834994,777924,686128968,29.698484809834994,1,1,1.0,3888784,7668682048,44.40720662234904,25,125,2.23606797749979,3888784,7668682048,44.40720662234904
1027,20,RL,73.0,9300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,HdBoard,BrkFace,324.0,TA,TA,CBlock,TA,TA,No,Rec,697,Unf,0,571,1268,GasA,TA,Y,SBrkr,1264,0,0,1264,1,0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2,461,TA,TA,Y,0,0,0,0,143,0,No,No,No,0,4,2010,WD,Normal,167500,25,125,2.23606797749979,1597696,2019487744,35.552777669262355,4,8,1.4142135623730951,212521,97972181,21.470910553583888,1607824,2038720832,35.608987629529715,1597696,2019487744,35.552777669262355,1,1,1.0,3841600,7529536000,44.27188724235731,36,216,2.449489742783178,3841600,7529536000,44.27188724235731
1028,20,RL,71.0,9520,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,338.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1513,Unf,0,125,1638,GasA,Ex,Y,SBrkr,1646,0,0,1646,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3,800,TA,TA,Y,192,44,0,0,0,0,No,No,No,0,4,2008,New,Partial,293077,64,512,2.8284271247461903,2709316,4459534136,40.570925550201586,9,27,1.7320508075688772,640000,512000000,28.284271247461902,2683044,4394826072,40.47221268969612,2709316,4459534136,40.570925550201586,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,49,343,2.6457513110645907,4032064,8096384512,44.81071300481616
1029,50,RL,79.0,9492,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,368,BLQ,41,359,768,GasA,TA,Y,SBrkr,968,408,0,1376,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1941.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,4,2007,WD,Normal,105000,25,125,2.23606797749979,1893376,2605285376,37.094473981982816,1,1,1.0,57600,13824000,15.491933384829668,589824,452984832,27.712812921102035,937024,907039232,31.11269837220809,1,1,1.0,3767481,7312680621,44.05678154382138,36,216,2.449489742783178,3802500,7414875000,44.15880433163923
1030,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,281.0,TA,TA,CBlock,TA,TA,No,BLQ,317,Unf,0,355,672,GasA,Gd,Y,SBrkr,672,546,0,1218,0,1,1,1,3,1,TA,7,Typ,0,No,Detchd,1972.0,Unf,1,264,TA,TA,Y,0,28,0,0,0,0,No,No,No,0,5,2006,WD,Normal,118000,36,216,2.449489742783178,1483524,1806932232,34.899856733230294,1,1,1.0,69696,18399744,16.24807680927192,451584,303464448,25.92296279363144,451584,303464448,25.92296279363144,1,1,1.0,3888784,7668682048,44.40720662234904,49,343,2.6457513110645907,3888784,7668682048,44.40720662234904
1031,190,RH,0.0,7082,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,686,686,GasA,Gd,Y,SBrkr,948,980,0,1928,0,0,2,0,5,2,TA,10,Typ,0,No,No,0.0,No,0,0,No,No,N,0,0,228,0,0,0,No,No,No,0,7,2006,WD,Normal,160000,25,125,2.23606797749979,3717184,7166730752,43.9089968002003,0,0,0.0,0,0,0.0,470596,322828856,26.19160170741759,898704,851971392,30.789608636681304,4,8,1.4142135623730951,3671056,7033743296,43.77213725647858,100,1000,3.1622776601683795,3980025,7940149875,44.66542286825459
1032,75,RL,102.0,15863,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,523,Unf,0,301,824,GasA,Ex,Y,SBrkr,1687,998,397,3082,1,0,2,1,5,1,TA,12,Typ,2,TA,Basment,1970.0,Fin,2,672,TA,TA,Y,136,63,0,0,0,0,No,No,No,0,8,2009,WD,Normal,197000,49,343,2.6457513110645907,9498724,29275067368,55.51576352712804,4,8,1.4142135623730951,451584,303464448,25.92296279363144,678976,559476224,28.705400188814647,2845969,4801149703,41.0731055558257,4,8,1.4142135623730951,3686400,7077888000,43.81780460041329,144,1728,3.4641016151377544,3880900,7645373000,44.384682042344295
1033,60,RL,0.0,14541,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,1012,Unf,0,326,1338,GasA,Ex,Y,SBrkr,1352,1168,0,2520,1,0,2,1,5,1,Gd,10,Typ,1,TA,Attchd,1993.0,RFn,3,796,TA,TA,Y,209,55,0,0,0,0,No,No,No,0,11,2006,WD,Abnorml,310000,64,512,2.8284271247461903,6350400,16003008000,50.19960159204453,9,27,1.7320508075688772,633616,504358336,28.21347195933177,1790244,2395346472,36.578682316343766,1827904,2471326208,36.76955262170047,4,8,1.4142135623730951,3972049,7916293657,44.64302857109943,100,1000,3.1622776601683795,3972049,7916293657,44.64302857109943
1034,20,RL,0.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Stone,295.0,Gd,TA,PConc,Gd,TA,No,GLQ,986,Unf,0,668,1654,GasA,Ex,Y,SBrkr,1654,0,0,1654,1,0,2,0,3,1,Gd,6,Typ,0,No,Attchd,2002.0,Unf,3,900,TA,TA,Y,0,136,0,0,0,0,No,No,No,0,2,2006,WD,Normal,230000,49,343,2.6457513110645907,2735716,4524874264,40.66939881532551,9,27,1.7320508075688772,810000,729000000,30.0,2735716,4524874264,40.66939881532551,2735716,4524874264,40.66939881532551,4,8,1.4142135623730951,4008004,8024024008,44.74371464239419,36,216,2.449489742783178,4008004,8024024008,44.74371464239419
1035,30,RL,50.0,6305,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,Fa,No,Unf,0,Unf,0,920,920,GasA,Ex,Y,SBrkr,954,0,0,954,0,0,1,0,2,1,Fa,5,Typ,1,Gd,Basment,1938.0,Unf,1,240,Fa,TA,Y,0,0,0,0,0,0,No,MnPrv,No,0,6,2007,WD,Normal,119750,25,125,2.23606797749979,910116,868250664,30.886890422961002,1,1,1.0,57600,13824000,15.491933384829668,846400,778688000,30.331501776206203,910116,868250664,30.886890422961002,1,1,1.0,3755844,7278825672,44.02272140611028,25,125,2.23606797749979,3802500,7414875000,44.15880433163923
1036,20,RL,0.0,11500,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,Slab,No,No,No,No,0,No,0,0,0,GasA,Ex,N,SBrkr,845,0,0,845,0,0,1,0,3,1,TA,5,Typ,0,No,Detchd,1957.0,Unf,1,290,TA,TA,N,186,0,0,0,0,0,No,No,No,0,1,2009,WD,Normal,84000,16,64,2.0,714025,603351125,29.068883707497267,1,1,1.0,84100,24389000,17.029386365926403,0,0,0.0,714025,603351125,29.068883707497267,1,1,1.0,3829849,7495014493,44.23799272118933,25,125,2.23606797749979,3829849,7495014493,44.23799272118933
1037,20,RL,89.0,12898,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,70.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1022,Unf,0,598,1620,GasA,Ex,Y,SBrkr,1620,0,0,1620,1,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2008.0,Fin,3,912,TA,TA,Y,228,0,0,0,0,0,No,No,No,0,9,2009,WD,Normal,315500,81,729,3.0,2624400,4251528000,40.24922359499622,9,27,1.7320508075688772,831744,758550528,30.199337741083,2624400,4251528000,40.24922359499622,2624400,4251528000,40.24922359499622,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,36,216,2.449489742783178,4032064,8096384512,44.81071300481616
1038,60,RL,0.0,9240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,396.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,1055,GasA,Ex,Y,SBrkr,1055,1208,0,2263,0,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,2,905,TA,TA,Y,0,45,0,0,189,0,No,No,No,0,9,2008,WD,Normal,287000,64,512,2.8284271247461903,5121169,11589205447,47.57099956906519,4,8,1.4142135623730951,819025,741217625,30.083217912982647,1113025,1174241375,32.48076353782343,1113025,1174241375,32.48076353782343,4,8,1.4142135623730951,4004001,8012006001,44.73253849269008,49,343,2.6457513110645907,4008004,8024024008,44.74371464239419
1039,160,RM,21.0,1533,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,6,1970,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,GasA,TA,Y,SBrkr,798,546,0,1344,0,0,1,1,3,1,TA,6,Typ,1,TA,No,0.0,No,0,0,No,No,Y,0,0,0,0,0,0,No,No,No,0,5,2009,WD,Normal,97000,16,64,2.0,1806336,2427715584,36.66060555964672,0,0,0.0,0,0,0.0,298116,162771336,23.366642891095847,636804,508169592,28.24889378365107,1,1,1.0,3880900,7645373000,44.384682042344295,36,216,2.449489742783178,4032064,8096384512,44.81071300481616
1040,180,RM,21.0,1477,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509,Unf,0,121,630,GasA,TA,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,No,Attchd,1970.0,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,4,2009,WD,Normal,80000,16,64,2.0,396900,250047000,25.099800796022265,1,1,1.0,81796,23393656,16.911534525287763,396900,250047000,25.099800796022265,396900,250047000,25.099800796022265,1,1,1.0,3880900,7645373000,44.384682042344295,9,27,1.7320508075688772,3880900,7645373000,44.384682042344295
1041,20,RL,88.0,13125,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67.0,TA,TA,CBlock,TA,TA,No,Rec,168,BLQ,682,284,1134,GasA,Ex,Y,SBrkr,1803,0,0,1803,1,0,2,0,3,1,TA,8,Maj1,1,TA,Attchd,1957.0,RFn,2,484,TA,TA,Y,0,0,0,0,0,0,No,GdPrv,No,0,1,2006,WD,Normal,155000,25,125,2.23606797749979,3250809,5861208627,42.46174749112429,4,8,1.4142135623730951,234256,113379904,22.0,1285956,1458274104,33.67491648096547,3250809,5861208627,42.46174749112429,4,8,1.4142135623730951,3829849,7495014493,44.23799272118933,64,512,2.8284271247461903,4000000,8000000000,44.721359549995796
1042,60,RL,0.0,9130,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,400,Rec,64,336,800,GasA,Gd,Y,SBrkr,800,832,0,1632,0,1,1,1,4,1,Gd,7,Typ,0,No,Attchd,1966.0,Unf,2,484,TA,TA,Y,0,40,0,0,0,0,No,No,No,0,7,2008,WD,Normal,173000,36,216,2.449489742783178,2663424,4346707968,40.39801975344831,4,8,1.4142135623730951,234256,113379904,22.0,640000,512000000,28.284271247461902,640000,512000000,28.284271247461902,1,1,1.0,3865156,7598896696,44.339598554790726,49,343,2.6457513110645907,4000000,8000000000,44.721359549995796
1043,120,RL,34.0,5381,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,900,Unf,0,406,1306,GasA,Ex,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2,624,TA,TA,Y,170,63,0,0,0,0,No,No,No,0,8,2009,WD,Normal,196000,36,216,2.449489742783178,1705636,2227560616,36.138621999185304,4,8,1.4142135623730951,389376,242970624,24.979991993593593,1705636,2227560616,36.138621999185304,1705636,2227560616,36.138621999185304,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,25,125,2.23606797749979,4020025,8060150125,44.77722635447622
1044,60,RL,86.0,11839,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,PConc,Gd,TA,No,GLQ,1085,Unf,0,390,1475,GasA,Ex,Y,SBrkr,1532,797,0,2329,1,0,2,1,4,1,Gd,10,Typ,1,Ex,Attchd,1990.0,Unf,2,514,TA,TA,Y,192,121,0,0,0,0,No,No,No,0,5,2008,WD,Normal,262280,49,343,2.6457513110645907,5424241,12633057289,48.25971404805462,4,8,1.4142135623730951,264196,135796744,22.67156809750927,2175625,3209046875,38.40572873934304,2347024,3595640768,39.14077158156185,4,8,1.4142135623730951,3960100,7880599000,44.609416046390926,100,1000,3.1622776601683795,3960100,7880599000,44.609416046390926
1045,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,1104,Unf,0,1420,2524,GasA,TA,Y,SBrkr,2524,0,0,2524,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1981.0,Fin,2,542,TA,TA,Y,474,120,0,0,0,0,No,MnPrv,No,0,7,2009,WD,Normal,278000,64,512,2.8284271247461903,6370576,16079333824,50.23942674832188,4,8,1.4142135623730951,293764,159220088,23.280893453645632,6370576,16079333824,50.23942674832188,6370576,16079333824,50.23942674832188,4,8,1.4142135623730951,3924361,7774159141,44.50842616853577,81,729,3.0,3924361,7774159141,44.50842616853577
1046,20,RL,0.0,13680,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,No,No,No,No,0,No,0,0,0,GasA,Ex,Y,FuseA,1733,0,0,1733,0,0,2,0,4,1,TA,8,Min2,1,Gd,Attchd,1955.0,Unf,2,452,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,6,2009,WD,Normal,139600,9,27,1.7320508075688772,3003289,5204699837,41.6293165929973,4,8,1.4142135623730951,204304,92345408,21.2602916254693,0,0,0.0,3003289,5204699837,41.6293165929973,4,8,1.4142135623730951,3822025,7472058875,44.21538193886829,64,512,2.8284271247461903,3822025,7472058875,44.21538193886829
1047,60,RL,85.0,16056,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,208.0,Gd,TA,PConc,Ex,TA,Av,GLQ,240,Unf,0,1752,1992,GasA,Ex,Y,SBrkr,1992,876,0,2868,0,0,3,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2005.0,Fin,3,716,TA,TA,Y,214,108,0,0,0,0,No,No,No,0,7,2006,New,Partial,556581,81,729,3.0,8225424,23590516032,53.55371135598354,9,27,1.7320508075688772,512656,367061696,26.758176320519304,3968064,7904383488,44.63182720884279,3968064,7904383488,44.63182720884279,9,27,1.7320508075688772,4020025,8060150125,44.77722635447622,121,1331,3.3166247903554,4024036,8072216216,44.78839135311738
1048,20,RL,57.0,9245,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686,Unf,0,304,990,GasA,Ex,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,TA,5,Typ,0,No,Detchd,1996.0,Unf,2,672,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,2,2008,WD,Normal,145000,25,125,2.23606797749979,980100,970299000,31.464265445104548,4,8,1.4142135623730951,451584,303464448,25.92296279363144,980100,970299000,31.464265445104548,980100,970299000,31.464265445104548,1,1,1.0,3976036,7928215784,44.654227123532216,25,125,2.23606797749979,3980025,7940149875,44.66542286825459
1049,20,RL,100.0,21750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,No,No,No,No,0,No,0,0,0,GasA,TA,Y,SBrkr,1771,0,0,1771,0,0,1,0,3,1,TA,9,Min1,1,TA,Attchd,1960.0,Unf,2,336,TA,TA,Y,0,0,0,0,0,0,No,GdPrv,No,0,11,2009,WD,Normal,115000,25,125,2.23606797749979,3136441,5554637011,42.08325082500163,4,8,1.4142135623730951,112896,37933056,18.33030277982336,0,0,0.0,3136441,5554637011,42.08325082500163,1,1,1.0,3841600,7529536000,44.27188724235731,81,729,3.0,4024036,8072216216,44.78839135311738
1050,20,RL,60.0,11100,Pave,None,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,No,No,No,No,0,No,0,0,0,GasA,Ex,Y,SBrkr,930,0,0,930,0,0,1,0,2,1,Gd,6,Typ,0,No,Detchd,1946.0,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,4,2010,WD,Abnorml,84900,16,64,2.0,864900,804357000,30.495901363953813,1,1,1.0,94864,29218112,17.549928774784245,0,0,0.0,864900,804357000,30.495901363953813,1,1,1.0,3786916,7369338536,44.11349000022555,36,216,2.449489742783178,4024036,8072216216,44.78839135311738
1051,20,RL,73.0,8993,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1302,1302,GasA,Ex,Y,SBrkr,1302,0,0,1302,0,0,2,0,3,1,Gd,6,Typ,0,No,Attchd,2007.0,Fin,2,436,TA,TA,Y,0,22,0,0,0,0,No,No,No,0,8,2007,New,Partial,176485,49,343,2.6457513110645907,1695204,2207155608,36.08323710533743,4,8,1.4142135623730951,190096,82881856,20.8806130178211,1695204,2207155608,36.08323710533743,1695204,2207155608,36.08323710533743,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,36,216,2.449489742783178,4028049,8084294343,44.799553569204235
1052,20,RL,103.0,11175,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1316,1316,GasA,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2,440,TA,TA,Y,0,20,0,0,0,0,No,No,No,0,10,2007,New,Partial,200141,49,343,2.6457513110645907,1731856,2279122496,36.27671429443411,4,8,1.4142135623730951,193600,85184000,20.97617696340303,1731856,2279122496,36.27671429443411,1731856,2279122496,36.27671429443411,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,36,216,2.449489742783178,4028049,8084294343,44.799553569204235
1053,60,RL,100.0,9500,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,No,Rec,442,Unf,0,374,816,GasA,TA,Y,SBrkr,1127,850,0,1977,0,1,1,1,4,1,TA,9,Typ,1,TA,Attchd,1964.0,RFn,2,540,TA,TA,Y,0,52,0,0,0,0,No,GdPrv,No,0,6,2007,WD,Normal,165000,36,216,2.449489742783178,3908529,7727161833,44.46346815083142,4,8,1.4142135623730951,291600,157464000,23.2379000772445,665856,543338496,28.5657137141714,1270129,1431435383,33.57082066318904,1,1,1.0,3857296,7575729344,44.31703961232068,81,729,3.0,3912484,7738893352,44.474711915874174
